"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","283","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2765,1660,4605
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","284","Foot Path","1/10/2017 - 1/12/2017, Every day, Daily Average",1897,1087,3310
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","285","Garissa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2975,2267,3902
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","286","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2663,1878,3774
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","287","City Clock","1/10/2017 - 1/12/2017, Every day, Daily Average",724,357,1466
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","288","Old Mombasa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1394,808,2403
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","289","USIU Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1422,917,2203
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","290","Ngong Forest Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2196,1291,3733
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","291","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1418,846,2374
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","292","Loneview Access Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1855,1153,2982
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","293","Lake View Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1372,903,2082
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","294","Pofu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1993,1340,2962
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","295","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2552,1720,3786
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","297","Ndemi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1282,776,2116
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","298","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2413,1676,3472
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","299","Dallas Ct","1/10/2017 - 1/12/2017, Every day, Daily Average",3057,2075,4503
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","300","Helena Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2294,1466,3588
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","301","ELSEK ELSEK Nairobi Show House Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2430,1610,3666
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","302","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2677,2042,3508
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","303","400 Muhuri Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2989,1884,4739
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","304","Embu - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",1994,1368,2904
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","305","Amani","1/10/2017 - 1/12/2017, Every day, Daily Average",1718,1116,2644
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","306","Mandela Gate","1/10/2017 - 1/12/2017, Every day, Daily Average",2059,1357,3122
