"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","190","Kamandura - Mai Mahiu - Narok Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2701,1859,3923
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","191","Bogani E Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1842,1178,2877
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","192","Cargen House","1/10/2017 - 1/12/2017, Every day, Daily Average",519,205,1313
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","193","Katani Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2264,1434,3573
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","194","James Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1896,1289,2787
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","196","Kihara- Gacii- Karura Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2995,1756,5107
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","198","Mae Properties Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1594,1008,2519
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","199","Catholic Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2438,1653,3595
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","200","Karura Munyaka Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2666,1537,4622
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","201","Masimba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2089,1325,3291
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","202","Rose Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",915,532,1571
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","203","Ngong Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2753,1848,4100
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","204","Mukiri Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1437,930,2220
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","206","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2486,1852,3336
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","207","2nd Sunrise Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",1903,1290,2807
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","208","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2939,1999,4320
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","209","City Chicken Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1888,1247,2857
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","210","Airport N Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1611,931,2785
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","211","Kayole Spine Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1931,1212,3074
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","212","Lunga Lunga Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1446,819,2552
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","213","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1664,1145,2416
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","214","Lane 26","1/10/2017 - 1/12/2017, Every day, Daily Average",1968,1347,2875
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","218","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3071,2072,4550
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","220","Dagoretti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3058,2108,4436
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","221","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3021,2190,4165
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","222","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3090,1972,4841
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","224","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1835,1099,3063
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","225","Woodvalle Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1201,739,1949
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","227","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2228,1574,3152
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","228","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2426,1525,3856
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","229","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",993,527,1869
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","230","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2935,1871,4602
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","231","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1888,1016,3508
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","232","Imani Project","1/10/2017 - 1/12/2017, Every day, Daily Average",1830,1149,2912
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","233","Kerarapon Drive","1/10/2017 - 1/12/2017, Every day, Daily Average",2587,1727,3874
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","234","Lower Kabete","1/10/2017 - 1/12/2017, Every day, Daily Average",1871,1343,2605
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","235","A2","1/10/2017 - 1/12/2017, Every day, Daily Average",2247,1612,3131
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","237","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1864,1232,2819
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","238","School Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3507,2121,5796
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","239","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1854,1211,2837
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","240","Karen Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2496,1686,3693
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","241","Riara Prestige Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",1540,964,2458
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","242","200 Kyuna Cres","1/10/2017 - 1/12/2017, Every day, Daily Average",1006,586,1724
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","243","E Africa Motorsports Tracks","1/10/2017 - 1/12/2017, Every day, Daily Average",1939,1174,3202
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","244","Wangapala Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",931,560,1546
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","245","Ole Shapara Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",943,483,1839
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","246","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1290,737,2255
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","247","Kabiria Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2177,1477,3208
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","248","Pilipili Way","1/10/2017 - 1/12/2017, Every day, Daily Average",856,480,1525
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","249","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2254,1529,3321
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","251","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2113,1469,3038
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","252","Ol Leleshwa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1755,1078,2855
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","253","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2484,1864,3309
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","254","Banjui House","1/10/2017 - 1/12/2017, Every day, Daily Average",2170,1391,3383
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","255","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2625,1990,3461
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","256","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",538,284,1018
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","257","Mukunga","1/10/2017 - 1/12/2017, Every day, Daily Average",693,360,1333
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","258","0 Muthithi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",446,178,1117
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","259","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3039,1591,5804
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","262","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2511,1705,3695
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","263","Nairobi - Namanga","1/10/2017 - 1/12/2017, Every day, Daily Average",2388,1611,3537
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","264","Gigiri Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1194,779,1829
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","266","Kandara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",998,576,1726
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","268","Church Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3248,2047,5151
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","269","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2050,1316,3191
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","271","GTZ Processional Way","1/10/2017 - 1/12/2017, Every day, Daily Average",351,102,1203
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","272","Miotoni Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2298,1456,3624
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","273","Thigiri Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",1492,917,2427
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","275","Kikenni Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2315,1559,3436
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","276","Garden Estate Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",978,586,1629
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","277","Johari Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",2095,1305,3360
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","278","Farasi Lane","1/10/2017 - 1/12/2017, Every day, Daily Average",1469,971,2221
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","279","Ngong Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1708,1059,2752
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","280","Ronix Gas Supplies","1/10/2017 - 1/12/2017, Every day, Daily Average",1797,1096,2944
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","281","Gatundu Cres","1/10/2017 - 1/12/2017, Every day, Daily Average",1223,736,2031
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","282","0 Muthaiga Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",804,465,1387
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","283","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2765,1660,4605
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","284","Foot Path","1/10/2017 - 1/12/2017, Every day, Daily Average",1897,1087,3310
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","285","Garissa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2975,2267,3902
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","286","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2663,1878,3774
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","287","City Clock","1/10/2017 - 1/12/2017, Every day, Daily Average",724,357,1466
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","288","Old Mombasa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1394,808,2403
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","289","USIU Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1422,917,2203
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","290","Ngong Forest Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2196,1291,3733
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","291","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1418,846,2374
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","292","Loneview Access Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1855,1153,2982
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","293","Lake View Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1372,903,2082
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","294","Pofu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1993,1340,2962
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","295","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2552,1720,3786
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","297","Ndemi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1282,776,2116
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","298","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2413,1676,3472
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","299","Dallas Ct","1/10/2017 - 1/12/2017, Every day, Daily Average",3057,2075,4503
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","300","Helena Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2294,1466,3588
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","301","ELSEK ELSEK Nairobi Show House Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2430,1610,3666
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","302","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2677,2042,3508
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","303","400 Muhuri Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2989,1884,4739
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","304","Embu - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",1994,1368,2904
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","305","Amani","1/10/2017 - 1/12/2017, Every day, Daily Average",1718,1116,2644
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","306","Mandela Gate","1/10/2017 - 1/12/2017, Every day, Daily Average",2059,1357,3122
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","308","500 Kwarara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2441,1652,3605
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","309","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1671,1002,2783
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","311","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2832,1802,4449
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","312","100 Kamiti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1370,842,2228
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","313","Mumwe Drive","1/10/2017 - 1/12/2017, Every day, Daily Average",1839,1284,2633
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","314","Mutarakwa Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2753,1843,4110
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","316","Prestige Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",1379,812,2339
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","317","Fifth St","1/10/2017 - 1/12/2017, Every day, Daily Average",1109,650,1891
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","319","Banana Raini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2359,1633,3407
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","320","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2327,1572,3444
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","321","Fiesta-Bypass Link","1/10/2017 - 1/12/2017, Every day, Daily Average",1665,1133,2445
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","322","Wanyee Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",1835,1129,2980
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","323","Njathaini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2080,1363,3173
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","324","30700 Naivasha Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1352,861,2122
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","325","Community Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2603,1688,4012
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","326","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2273,1698,3041
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","327","Moi Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1512,914,2499
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","328","Sigona Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1909,1334,2731
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","329","1800 Mpaka Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",671,336,1338
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","330","Kanyariri-Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1857,1257,2741
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","331","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3147,2152,4601
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","332","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2144,1402,3277
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","333","Nyasa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",961,532,1734
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","334","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",1338,777,2302
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","335","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2131,1493,3039
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","336","0 Mbagathi Ridge","1/10/2017 - 1/12/2017, Every day, Daily Average",2760,1844,4129
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","337","0 Milima Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2746,1661,4537
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","338","Gatundu-Juja Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2376,1703,3314
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","339","Kinanda Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2136,1471,3101
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","340","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",1798,1190,2715
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","341","Hillcrest Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",2299,1469,3596
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","343","Karura Munyaka Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2627,1431,4821
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","344","Kibiku Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2238,1404,3567
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","345","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3359,2108,5350
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","346","Kikuyu - Nderi Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2114,1459,3062
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","347","Ghana Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",1549,1003,2390
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","348","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2685,2050,3515
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","349","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2482,1796,3429
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","350","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2469,1723,3537
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","351","Airport N Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1235,692,2201
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","352","Ngong View Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2848,2030,3993
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","353","Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2541,1496,4314
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","354","Kahawa Flyover","1/10/2017 - 1/12/2017, Every day, Daily Average",1488,951,2327
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","355","Kapenguria","1/10/2017 - 1/12/2017, Every day, Daily Average",1756,1229,2507
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","357","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2696,1784,4073
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","358","Baba Dogo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1493,967,2304
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","359","Masai W Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2738,1774,4224
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","360","Mbagathi Ridge","1/10/2017 - 1/12/2017, Every day, Daily Average",2854,1840,4425
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","361","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3822,2628,5556
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","362","Enterprise Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1090,591,2009
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","363","Kahawa Sukari Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",1932,1288,2896
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","364","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2809,1894,4165
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","365","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3536,2350,5319
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","366","Red Hill Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1631,1092,2435
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","367","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1793,1103,2913
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","368","Tara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",946,586,1525
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","369","Green Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2437,1667,3561
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","370","Emmaus Street,","1/10/2017 - 1/12/2017, Every day, Daily Average",2398,1575,3650
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","371","Racing Circuit","1/10/2017 - 1/12/2017, Every day, Daily Average",1208,669,2179
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","372","Musa Gitau Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1094,643,1860
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","374","Namanga Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2770,1973,3887
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","376","Gathuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1938,1277,2940
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","377","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2087,1354,3214
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","378","Aerodrome Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",580,251,1338
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","379","Kamukunji Road","1/10/2017 - 1/12/2017, Every day, Daily Average",666,297,1489
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","380","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1693,1045,2740
